id1	uid1	bw1	ew1	b1	e1	len1	tok1	s1	seq1	gid1	id2	uid2	bw2	ew2	b2	e2	len2	tok2	s2	seq2	gid2	matches	score	ch_match	align_len	matches_percent	w_match	series_b1	series_b2
Shamela0023631-ara1.ms0263	-1915839308155956424	151	175	827	953	1650	300	--في الجارية الح--اقة والعمه مثل العمي الا ان العمي عام في البصر والراي والعمه في الراي خاصة وهو التحير والتردد لا يدري اين يتوجه	263	-7962827565050914059	ShamAY0034052-ara1.ms0054	-7808549351212908903	131	156	695	825	1622	300	الغي الاعراف صفحة رقم والعمه مثل العمي الا ان العمي عام في البصر والراي والعمه في الراي خاصة وهو التحير والتردد لا يدري اين يتوجه	54	-998958863683779425	117	219.5	93	130	90.0	21	Shamela0023631-ara1	ShamAY0034052-ara1
Shamela0023631-ara1.ms0264	-5637621001464565422	62	89	368	517	1688	300	فان قيل كيف اشتروا الضلالة بالهدي وما كانوا علي هدي قلت جعلوا لتمكنهم منه بتيسير اسبابه كانه في ايديهم فاذا تركوه الي الضلالة -قد عطلوه واستبدلوها به	264	-7962827565050914059	ShamAY0034052-ara1.ms0054	-7808549351212908903	230	257	1248	1396	1622	300	فان قلت كيف اشتروا الضلالة بالهدي وما كانوا علي هدي قلت جعلوا لتمكنهم منه واعراضه لهم-- كانه في ايديهم فاذا تركوه الي الضلالة فقد عطلوه واستبدلوها به	54	-998958863683779425	134	249.0	108	150	89.33333587646484	23	Shamela0023631-ara1	ShamAY0034052-ara1
Shamela0023631-ara1.ms0264	-5637621001464565422	137	253	785	1428	1688	300	والتجارة صناعة التجار وهو التصدي للبيع والشراء لتحصيل الربح وهو الفضل علي راس المال واسناد عدمه الذي هو عبارة عن -----------------------------------------------------------------------------------------------الخسران اليها ------وهو لاصحابها------- من الاسناد المجازي وهو ان يسند الفعل الي شء يتلبس بالذي هو في الحقيقة له كما تلبست التجارة بالمشترين وفاءدته المبالغة في تخسيرهم لما فيه من الاشعار بكثرة الخسار وعمومه المستتبع لسرايته الي ما يلابسهم---------------------------------------------------------------------------------------------------------------------------------------------------------------- فان قلت هب ان شراء الضلالة بالهدي وقع مجازا في معني الاستبدال فما معني ذكر الربح والتجارة كان ثم مبايعة علي الحقيقة قلت هذا من الصنعة البديعة التي تبلغ بالمجاز الذروة العليا وهو ان تساق كلمة مساق المجاز ثم تقفي باشكال لها واخوات اذا تلاحقن لم تر كلاما احسن منه ديباجة واكثر ماء ورونقا وهو المجاز المرشح	264	-7962827565050914059	ShamAY0034052-ara1.ms0055	7002276538866204582	13	155	56	799	1609	300	والتجارة صناعة التاجر وهو---------------------------------------------------------------------- الذي يبيع ويشتري للربح وناقة تاجرة كانها من حسنها وسمنها تبيع نفسها وقرا ابن ابي عبلة تجاراتهم فان قلت كيف اسند الخسران الي التجارة وهو لاصحابها قلت هو من الاسناد المجازي وهو ان يسند الفعل الي شء يتلبس بالذي هو في الحقيقة له كما تلبست التجارة بالمشترين --------------------------------------------------------------------------------------------------فان قلت هل يصح ربح عبدك وخسرت جاريتك علي الاسناد المجازي قلت نعم اذا صفحة رقم دلت الحال وكذلك الشرط في صحة رايت اسدا وانت تريد المقدام ان لم تقم حال دالة لم يصح فان قلت هب ان شراء الضلالة بالهدي وقع مجازا في معني الاستبدال فما معني ذكر الربح والتجارة كان ثم مبايعة علي الحقيقة قلت هذا من الصنعة البديعة التي تبلغ بالمجاز الذروة العليا وهو ان تساق كلمة مساق المجاز ثم تقفي باشكال لها واخوات اذا تلاحقن لم تر كلاما احسن منه ديباجة واكثر ماء ورونقا وهو المجاز المرشح	55	-998958863683779425	461	733.0	375	911	50.60373306274414	80	Shamela0023631-ara1	ShamAY0034052-ara1
Shamela0023631-ara1.ms0266	2829578195150151586	126	253	709	1416	1655	300	في الكشف--------------- ولضرب العرب الامثال واستحضار العلماء المثل والنظاءر شان ليس بالخفي في ابراز خبيات المعاني ورفع الاستار عن الحقاءق حتي تريك المتخيل في صورة المحقق والمتوهم في معرض المتيقن والغاءب كانه مشاهد وفيه تبكيت للخصم الالد وقمع لسورة الجامح الابي ولامر ما اكثر الله في كتابه المبين وفي ساءر كتبه امثاله وفشت في كلام رسول الله صلي الله عليه وسلم وكلام الانبياء والحكماء قال الله تعالي وتلك الامثال نضربها للناس وما يعقلها الا العالمون العنكبوت و ---------------------------والمثل في اصل كلامهم بمعني المثل وهو النظير يقال مثل ومثل ومثيل كشبه وشبه وشبيه ثم قيل للقول الساءر الممثل مضربه بمورده مثل ولم يضربوا مثلا ولا راوه اهلا للتسيير ولا جديرا بالتداول والقبول الا قولا فيه غرابة من بعض الوجوه ومن ثم حوفظ عليه وحمي من التغيير فانه لو	266	-7962827565050914059	ShamAY0034052-ara1.ms0056	-3044233042069462700	113	246	590	1339	1631	300	في الكشف وتتميما للبيان ولضرب العرب الامثال واستحضار العلماء المثل والنظاءر شان ليس بالخفي في ابراز خبيات المعاني ورفع الاستار عن الحقاءق حتي تريك المتخيل في صورة المحقق والمتوهم في معرض المتيقن والغاءب كانه مشاهد وفيه تبكيت للخصم الالد وقمع لسورة الجامح الابي ولامر ما اكثر الله في كتابه المبين وفي ساءر كتبه امثاله وفشت في كلام رسول الله صلي الله عليه وسلم وكلام الانبياء والحكماء قال الله تعالي وتلك الامثال نضربها للناس وما يعقلها الا العالمون العنكبوت ومن سور الانجيل سورة الامثال والمثل في اصل كلامهم بمعني المثل وهو النظير يقال مثل ومثل ومثيل كشبه وشبه وشبيه ثم قيل للقول الساءر الممثل مضربه بمورده مثل ولم يضربوا مثلا ولا راوه اهلا للتسيير ولا جديرا بالتداول والقبول الا قولا فيه غرابة من بعض الوجوه ومن ثم حوفظ عليه وحمي من التغيير فان قلت	56	-998958863683779425	703	1381.0	578	749	93.85847473144531	123	Shamela0023631-ara1	ShamAY0034052-ara1
Shamela0023631-ara1.ms0266	2829578195150151586	4	124	22	696	1655	300	-وراء استضاءتهم بنور هذه الكلمة ظلمة النفاق التي ترمي بهم الي ظلمة سخط الله وظلمة العقاب السرمد ومحصوله انهم انتفعوا بهذه الكلمة مدة حياتهم القليلة ثم قطعه الله تعالي بالموت ونقل عن كثير من السلف------------------------------------------------------------------------------------------------------------------------------------------------------------------ تفسير اخر وهو تمثيل ايمانهم اولا ثم كفرهم ثانيا فيكون اذهاب النور في الدنيا كما قال تعالي ذلك بانهم امنوا ثم كفروا المنافقون الاية فلما امنوا اضاء الايمان في قلوبهم كما اضاءت النار لهءلاء الذين استوقدوا نارا ثم لما كفروا ذهب الله بنورهم انتزعه كما ذهب بضوء هذه النار وعلي هذا فالتمثيل مرتبط بما قبله فانهم لما وصفوا بانهم اشتروا الضلالة بالهدي -----------------------مثل هداهم الذي باعوه بالنار المضيءة ما حول المستوقد والضلالة التي اشتروها وطبع بها علي قلوبهم بذهاب الله بنورهم وتركه اياهم في الظلمات	266	-7962827565050914059	ShamAY0034052-ara1.ms0060	3118373704788229622	11	96	69	544	1653	300	ووراء استضاءتهم بنور هذه الكلمة ظلمة النفاق التي ترمي بهم الي ظلمة سخط الله وظلمة العقاب السرمد و--------------------------------------------------------------------------------------------------يجوز ان يشبه بذهاب الله بنور المستوقد اطلاع الله علي اسرارهم وما افتضحوا به بين المءمنين واتسموا به من سمة النفاق والاوجه ان يراد الطبع لقوله صم بكم عمي وفي الاية تفسير اخر وهو ا-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------نهم لما وصفوا بانهم اشتروا الضلالة بالهدي عقب ذلك بهذا التمثيل ليمثل هداهم الذي باعوه بالنار المضيءة ما حول المستوقد والضلالة التي اشتروها وطبع بها علي قلوبهم بذهاب الله بنورهم وتركه اياهم في الظلمات	60	-998958863683779425	288	413.0	237	860	33.488372802734375	47	Shamela0023631-ara1	ShamAY0034052-ara1
Shamela0023631-ara1.ms0267	7165723457183344467	0	30	1	161	1603	300	استعير المثل---------------------- للحال او القصة او الصف---------ة اذا كان لها شان وفيها غرابة كانه قيل حالهم العجيبة الشان كحال الذي استوقد نارا وكذلك قوله مثل الجنة التي وعد المتقون الرعد	267	-7962827565050914059	ShamAY0034052-ara1.ms0056	-3044233042069462700	267	300	1449	1631	1631	300	استعير المثل استعارة الاسد للمقدام للحال ا---------و الصفة او القصة اذا كان لها شان وفيها غرابة كانه قيل حالهم العجيبة الشان كحال الذي استوقد نارا وكذلك قوله مثل الجنة التي وعد المتقون الرعد	56	-998958863683779425	151	281.5	123	191	79.0575942993164	25	Shamela0023631-ara1	ShamAY0034052-ara1
Shamela0023631-ara1.ms0267	7165723457183344467	30	83	161	443	1603	300	اي -فيما قصصنا عليك من العجاءب قصة الجنة العجيبة الشان ثم اخذ في بيان عجاءبها ولله المثل الاعلي النحل اي الوصف الذي له شان من العظمة والجلالة مثلهم في التوراة الفتح اي صفتهم وشانهم المتعجب منه ولما في المثل من معني الغرابة قالوا فلان مثلة في الخير والشر فاشتقوا منه صفة للعجيب الشان	267	-7962827565050914059	ShamAY0034052-ara1.ms0057	-4896009716899518230	0	40	1	215	1627	300	اي وفيما قصصنا عليك من العجاءب قصة الجنة العجيبة------ ثم اخذ في بيان عجاءبها ولله المثل الاعلي النحل--------------------------------------------------------------- اي صفتهم وشانهم المتعجب منه ولما في المثل من معني الغرابة قالوا فلان مثله في الخير والشر فاشتقوا منه صفة للعجيب الشان	57	-998958863683779425	212	407.5	172	283	74.91165924072266	38	Shamela0023631-ara1	ShamAY0034052-ara1
Shamela0023631-ara1.ms0267	7165723457183344467	140	189	729	992	1603	300	حواسهم المذكورة-- لما انهم سدوا عن الاصاخة الي الحق مسامعهم وابوا ان ينطقوا به السنتهم وان ينظروا ويتبصروا بعيونهم فجعلوا كانما اصيب بافة مشاعرهم----------------------------------------------- كقوله صم اذا سمعوا خيرا ذكرت به وان ذكرت بسوء عندهم اذنوا وكقوله ا-----------صم عن الشء- الذي لا اريده واسمع خلق الله حين اريد فهم ---	267	-7962827565050914059	ShamAY0034052-ara1.ms0060	3118373704788229622	100	157	570	885	1653	300	حواسهم سليمة ولكن لما----- سدوا عن الاصاخة الي الحق مسامعهم وابوا ان ينطقوا به السنتهم وان ينظروا ويتبصروا بعيونهم -جعلوا كانما ايفت----- مشاعرهم وانتقضت بناها التي بنيت عليها للاحساس والادراك كقوله صم اذا سمعوا خيرا ذكرت به وان ذكرت بسوء عندهم اذنوا اصم عما ساءه سميع اصم عن الشءا الذي لا-اريده واسمع خلق الله حين اريد فاصممت	60	-998958863683779425	230	393.0	186	327	70.33638763427734	39	Shamela0023631-ara1	ShamAY0034052-ara1
Shamela0023631-ara1.ms0267	7165723457183344467	189	281	992	1500	1603	300	لا يرجعون اي بسبب اتصافهم بالصفات المذكورة لا يعودون الي الهدي بعد ان باعوه او عن الضلالة بعد ان اشتروها -------------------------------------------------فالاية الكريمة تتمة للتمثيل بان ما اصابهم ليس مجرد انطفاء نارهم وبقاءهم في ظلمات كثيفة هاءلة مع بقاء حاسة البصر بحالها بل اختلت مشاعرهم جميعا واتصفوا بتلك الصفات فبقوا جامدين في مكانهم لا يرجعون ولا يدرون ايتقدمون ام يتاخرون وكيف يرجعون الي ما- ابتدءوا منه القول في تاويل قوله تعالي سورة البقرة اية او كصيب من السماء فيه ظلمات ورعد وبرق يجعلون اصابعهم في اذانهم من الصواعق حذر الموت والله محيط بالكافرين	267	-7962827565050914059	ShamAY0034052-ara1.ms0061	-1832989289867798185	43	103	226	557	1638	300	لا يرجعون انهم ----------------------------لا يعودون الي الهدي بعد ان باعوه او عن الضلالة بعد ان اشتروها تسجيلا عليهم بالطبع او اراد انهم بمنزلة المتحيرين الذين ------------------------------------------------------------------------------------------------------------------------------------------------------------بقوا جامدين في مكانهم لا يبرحون ولا يدرون ايتقدمون ام يتاخرون وكيف يرجعون الي حيث ابتدءوا منه------------------------------------------ او كصيب من السماء فيه ظلمات ورعد وبرق يجعلون اصابعهم فء-اذانهم من الصواعق حذر الموت والله محيط بالكافرين	61	-998958863683779425	268	458.5	217	558	48.0286750793457	47	Shamela0023631-ara1	ShamAY0034052-ara1
Shamela0023631-ara1.ms0268	5184858102011229670	12	39	65	218	1588	300	وكما يجب علي البليغ في مظان الاجمال والايجاز ان يجمل ويوجز فكذلك الواجب عليه في موارد التفصيل والاشباع ان يفصل ويشبع والصيب السحاب ذو الصوب والصوب المطر -	268	-7962827565050914059	ShamAY0034052-ara1.ms0061	-1832989289867798185	148	174	783	932	1638	300	وكما يجب علي البليغ في مظان الاجمال والايجاز ان يجمل ويوجز فكذلك الواجب عليه في موارد التفصيل والاشباع ان يفصل ويشبع --انشد الجاحظ يو---حون بالخطب الطوال	61	-998958863683779425	130	228.5	105	154	84.41558074951172	21	Shamela0023631-ara1	ShamAY0034052-ara1
Shamela0023631-ara1.ms0268	5184858102011229670	271	299	1442	1585	1588	300	وهذا تمثيل لشدة الامر علي المنافقين بشدته علي اصحاب الصيب وما هم فيه من غاية التحير والجهل بما ياتون ---------وما يذرون اذا صادفوا من البرق خفقة مع خوف	268	-7962827565050914059	ShamAY0034052-ara1.ms0066	4432136560102933616	148	178	794	946	1583	300	وهذا تمثيل لشدة الامر علي المنافقين بشدته علي اصحاب الصيب وما هم فيه من غاية التحير والجهل بما ياتون صفحة رقم وما يذرون اذا صادفوا من البرق خفقة مع خوف	66	-998958863683779425	143	277.0	115	152	94.07894897460938	27	Shamela0023631-ara1	ShamAY0034052-ara1
Shamela0023631-ara1.ms0269	-8313079560299334376	227	273	1262	1545	1689	300	المنافق في التمثيل الاول بالمستوقد نارا واظهاره الايمان بالاضاءة وانقطاع انتفاعه بانتفاء النار وتشبيه دين الاسلام في الثاني بالصيب و------------------------------------------------------------------------------------------------------------------ما يتعلق به من شبه الكفار بالظلمات وما فيه من الوعد والوعيد بالرعد والبرق وما يصيب الكفرة من الافزاع والبلايا والفتن من جهة اهل الاسلام بالصواعق وايضا --	269	-7962827565050914059	ShamAY0034052-ara1.ms0061	-1832989289867798185	229	295	1215	1614	1638	300	المنافق في التمثيل الاول بالمستوقد نارا واظهاره الايمان بالاضاءة وانقطاع انتفاعه بانطفاء النار فما ذا شبه في التمثيل الثاني بالصيب وبالظلمات وبالرعد وبالبرق وبالصواعق قلت لقاءل ان يقول شبه دين الاسلام بالصيب لان القلوب تحيا به حياة الارض بالمطر وما يتعلق به من شبه الكفار بالظلمات وما فيه من الوعد والوعيد بالرعد والبرق وما يصيب الكفرة من الافزاع والبلايا والفتن من جهة اهل الاسلام بالصواعق والمعني	61	-998958863683779425	261	488.5	217	399	65.41353607177734	39	Shamela0023631-ara1	ShamAY0034052-ara1
Shamela0023631-ara1.ms0269	-8313079560299334376	0	36	1	201	1689	300	يخطف ابصارهم انتهزوا تلك الخفقة فرصة فخطوا خطوات يسيرة فاذا خفي وفتر لمعانه بقوا واقفين متقيدين عن الحركة ولو شاء الله لذهب بسمعهم وابصارهم اي لزاد في قصيف الرعد فاصمهم او في ضوء البرق فاعماهم ومفعول	269	-7962827565050914059	ShamAY0034052-ara1.ms0066	4432136560102933616	179	211	949	1124	1583	300	يخطف ابصارهم انتهزوا تلك الخفقة فرصة فخطوا خطوات يسيرة فاذا خفي وفتر لمعانه بقوا واقفين متقيدين عن الحركة ولو شاء الله------------------------ لزاد في قصيف الرعد فاصمهم او في ضوء البرق فاعماهم واضاء -	66	-998958863683779425	170	324.0	139	200	85.0	31	Shamela0023631-ara1	ShamAY0034052-ara1
